"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Cliques no link","Toques em figurinhas"
18087291905160852,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,22,"02/04/2026 03:36",https://www.instagram.com/stories/megaelectronicosparaguay/3825079100775608957,"Story do Instagram",,Total,2016,1756,6,1,3,1,1581,,74,
18065381267639277,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/04/2026 03:34",https://www.instagram.com/stories/megaelectronicosparaguay/3825078126153583795,"Story do Instagram",,Total,1974,1810,6,0,3,0,1614,,,
18174108250379246,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 82.000 Milk Facial de limpieza Round Lab  OBS: Valor sujeto a alteración",19,"02/04/2026 03:33",https://www.instagram.com/stories/megaelectronicosparaguay/3825077947392388733,"Story do Instagram",,Total,2046,1855,5,0,,0,1653,,,
18108251611668069,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/04/2026 03:22",https://www.instagram.com/stories/megaelectronicosparaguay/3825072055838091591,"Story do Instagram",,Total,2101,1911,5,0,3,0,1698,,,
18037181585733487,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","OFF 75% Hasta",19,"02/04/2026 03:13",https://www.instagram.com/stories/megaelectronicosparaguay/3825067434042255576,"Story do Instagram",,Total,2146,1972,9,1,1,0,1660,1,,
17934242667172866,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Hoy les voy a mostrar los productos de Skincare más accesibles de todo Py ✨",9,"02/04/2026 03:09",https://www.instagram.com/stories/megaelectronicosparaguay/3825065321253862506,"Story do Instagram",,Total,2329,2098,7,0,14,1,1872,1,,
18360670087166872,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/03/2026 10:34",https://www.instagram.com/stories/megaelectronicosparaguay/3824564947154232574,"Story do Instagram",,Total,2065,1591,6,0,11,1,1635,,,
17867751027556979,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Respondiendo sus piropos 😏❤️‍🔥",13,"02/05/2026 02:42",https://www.instagram.com/stories/megaelectronicosparaguay/3825778510934549901,"Story do Instagram",,Total,2501,2213,10,0,13,1,1972,1,,
17935806678136040,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","La marca deportiva más top🔥👉🏻",12,"01/20/2026 04:59",https://www.instagram.com/stories/megaelectronicosparaguay/3814249468178529978,"Story do Instagram",,Total,2115,1897,15,0,6,1,1849,1,,
18107859259741301,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/03/2026 10:34",https://www.instagram.com/stories/megaelectronicosparaguay/3824564653477459728,"Story do Instagram",,Total,2261,1756,6,1,3,0,1768,,,
18284906281304474,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/03/2026 10:34",https://www.instagram.com/stories/megaelectronicosparaguay/3824564570455371866,"Story do Instagram",,Total,2239,1818,7,0,8,0,1720,1,,
18374882290089416,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,15,"02/03/2026 05:28",https://www.instagram.com/stories/megaelectronicosparaguay/3824410649086181653,"Story do Instagram",,Total,1532,1339,2,0,9,1,1432,,8,
18070098878163072,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 243.000 Reloj Mibro Lite 3",18,"02/03/2026 05:21",https://www.instagram.com/stories/megaelectronicosparaguay/3824407148603934666,"Story do Instagram",,Total,1657,1454,5,0,2,0,1562,,,
18109281751680335,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,24,"02/03/2026 05:19",https://www.instagram.com/stories/megaelectronicosparaguay/3824406048656083938,"Story do Instagram",,Total,1733,1466,2,2,1,0,1646,,21,
18107371852613702,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 6.094.000 PlayStation 5 Pro 2TB",20,"02/03/2026 05:14",https://www.instagram.com/stories/megaelectronicosparaguay/3824403964649055762,"Story do Instagram",,Total,1799,1510,4,2,1,0,1660,,,
18077401994070506,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 9.670.000 Monitor Curvo Samsung de 55”",19,"02/03/2026 05:12",https://www.instagram.com/stories/megaelectronicosparaguay/3824402663106206983,"Story do Instagram",,Total,1815,1558,3,0,1,5,1697,,,
18575850268032667,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","50%  OFF Hasta",25,"02/03/2026 05:08",https://www.instagram.com/stories/megaelectronicosparaguay/3824401000450512971,"Story do Instagram",,Total,2349,1985,8,1,7,1,1762,,,
18037462874755573,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¿Qué se comemora el 03 de Febrero? ✨ ✨",29,"02/03/2026 05:02",https://www.instagram.com/stories/megaelectronicosparaguay/3824397983672187989,"Story do Instagram",,Total,2014,1652,7,0,3,0,1783,,,
17993481899877026,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¿Qué se comemora el 03 de Febrero? ✨ ✨",30,"02/03/2026 04:55",https://www.instagram.com/stories/megaelectronicosparaguay/3824394210459537428,"Story do Instagram",,Total,2138,1732,8,4,2,0,1831,,,
18101659141684592,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/03/2026 03:05",https://www.instagram.com/stories/megaelectronicosparaguay/3824338756895293055,"Story do Instagram",,Total,2249,1803,5,4,5,0,2120,,,
17967080276866954,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/02/2026 15:57",https://www.instagram.com/stories/megaelectronicosparaguay/3824002778087935858,"Story do Instagram",,Total,2346,1860,6,2,9,0,2156,,,
18115145950717974,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,60,"02/02/2026 13:16",https://www.instagram.com/stories/megaelectronicosparaguay/3823921703105983117,"Story do Instagram",,Total,2406,1993,12,2,16,1,2221,,,
18163522933365492,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¿Tenes con quien pasar el dia de los enamorados? 😏🫣",22,"02/02/2026 03:26",https://www.instagram.com/stories/megaelectronicosparaguay/3823624526038588287,"Story do Instagram",,Total,1891,1601,11,1,11,1,1744,,,
17852409561620604,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/02/2026 03:13",https://www.instagram.com/stories/megaelectronicosparaguay/3823618011781199439,"Story do Instagram",,Total,1851,1628,5,0,1,0,1803,,,
17957260920027096,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","❤️Início el mes del amor❤️",17,"02/02/2026 03:08",https://www.instagram.com/stories/megaelectronicosparaguay/3823615724887224145,"Story do Instagram",,Total,2568,2172,11,2,9,1,1914,,,
18107242855782956,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,35,"02/01/2026 11:49",https://www.instagram.com/stories/megaelectronicosparaguay/3823153193627017131,"Story do Instagram",,Total,1761,1446,4,1,16,5,1659,1,,
18107599489778539,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/01/2026 11:45",https://www.instagram.com/stories/megaelectronicosparaguay/3823151107086588501,"Story do Instagram",,Total,2017,1808,1,0,2,0,1629,,,
18099176266900216,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/01/2026 11:45",https://www.instagram.com/stories/megaelectronicosparaguay/3823151079764862076,"Story do Instagram",,Total,2050,1857,2,0,1,0,1657,,,
18080600270462547,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/01/2026 11:45",https://www.instagram.com/stories/megaelectronicosparaguay/3823151051134580902,"Story do Instagram",,Total,2122,1897,2,0,,0,1715,,,
17874766815500715,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/01/2026 11:45",https://www.instagram.com/stories/megaelectronicosparaguay/3823151020331592886,"Story do Instagram",,Total,2236,2003,2,0,2,0,1791,,,
17977734236977406,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/01/2026 11:45",https://www.instagram.com/stories/megaelectronicosparaguay/3823150993613896837,"Story do Instagram",,Total,2602,2294,2,0,11,0,2043,,,
18391768222151358,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",@megaeletronicosoficialpy,18,"01/31/2026 06:15",https://www.instagram.com/stories/megaelectronicosparaguay/3822260134868954630,"Story do Instagram",,Total,1668,1457,7,0,7,1,1555,,,
18397808164182749,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/31/2026 04:26",https://www.instagram.com/stories/megaelectronicosparaguay/3822205471587104550,"Story do Instagram",,Total,1331,1145,3,0,3,0,1298,,,
18387448579148333,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/31/2026 04:26",https://www.instagram.com/stories/megaelectronicosparaguay/3822205369548042624,"Story do Instagram",,Total,1347,1152,3,1,1,0,1321,,,
17992244723922195,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/31/2026 04:26",https://www.instagram.com/stories/megaelectronicosparaguay/3822205255781761374,"Story do Instagram",,Total,1519,1307,5,1,2,0,1330,,,
18121131184577212,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/31/2026 04:26",https://www.instagram.com/stories/megaelectronicosparaguay/3822205157467258749,"Story do Instagram",,Total,1381,1189,4,1,2,0,1348,,,
18088964996132605,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/31/2026 04:26",https://www.instagram.com/stories/megaelectronicosparaguay/3822205070854912443,"Story do Instagram",,Total,1419,1205,4,0,1,0,1386,,,
18070790327157488,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/31/2026 04:25",https://www.instagram.com/stories/megaelectronicosparaguay/3822204963153573060,"Story do Instagram",,Total,1445,1225,5,0,1,0,1398,,,
18067253516541941,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Las promociones están súper top 🔝",40,"01/31/2026 04:18",https://www.instagram.com/stories/megaelectronicosparaguay/3822201133770742072,"Story do Instagram",,Total,1642,1404,5,1,2,0,1431,,,
18084644021336340,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡APROVECHEN! Último día de la campaña Mega Verano 🌊 ☀️ 🏖️ ☀️",47,"01/31/2026 04:11",https://www.instagram.com/stories/megaelectronicosparaguay/3822197716839062777,"Story do Instagram",,Total,1484,1299,5,0,2,1,1389,,,
18074934827612000,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Te muestro cómo comprar através del Sitio Web",10,"01/31/2026 03:59",https://www.instagram.com/stories/megaelectronicosparaguay/3822191571755869837,"Story do Instagram",,Total,1490,1341,5,0,2,0,1308,1,,
18050692556481414,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,32,"01/31/2026 03:51",https://www.instagram.com/stories/megaelectronicosparaguay/3822187600345574307,"Story do Instagram",,Total,1702,1491,6,1,6,3,1557,,27,
17937737544136269,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/30/2026 04:48",https://www.instagram.com/stories/megaelectronicosparaguay/3821491563968659267,"Story do Instagram",,Total,1573,1372,7,1,13,0,1148,2,,
18088100396029487,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/30/2026 04:48",https://www.instagram.com/stories/megaelectronicosparaguay/3821491444456112693,"Story do Instagram",,Total,1608,1402,8,0,,0,1169,,,
17855692077562799,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/30/2026 04:48",https://www.instagram.com/stories/megaelectronicosparaguay/3821491350520493461,"Story do Instagram",,Total,1621,1422,8,0,1,0,1197,,,
17989364330761584,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/30/2026 04:47",https://www.instagram.com/stories/megaelectronicosparaguay/3821491218727089002,"Story do Instagram",,Total,1625,1449,8,0,,1,1204,,,
18111697225651305,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/30/2026 04:47",https://www.instagram.com/stories/megaelectronicosparaguay/3821491084173795447,"Story do Instagram",,Total,1706,1496,9,0,1,0,1241,,,
18252314086289986,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 90.000 Reloj Audisat X5 Pro  OBS: Valor sujeto a alteración",15,"01/30/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3821481243111856192,"Story do Instagram",,Total,1273,1134,9,0,2,0,1150,,,
18091611170317802,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,29,"01/30/2026 04:23",https://www.instagram.com/stories/megaelectronicosparaguay/3821478968482078558,"Story do Instagram",,Total,1261,1144,8,0,2,0,1216,,5,
18221656789309270,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 122.000 Micrófono Inalámbrico Audisat X Vlog ¿Dónde están los influuuu?😮‍💨😉",19,"01/30/2026 04:17",https://www.instagram.com/stories/megaelectronicosparaguay/3821476095190943305,"Story do Instagram",,Total,1324,1178,9,0,2,2,1279,,,
18104204212802086,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Ahora: GS. 949.000✅ Antes: GS. 1.064.000❌ Speaker Audisat X300 BOOMBOX",30,"01/30/2026 04:13",https://www.instagram.com/stories/megaelectronicosparaguay/3821473821827835670,"Story do Instagram",,Total,1356,1205,8,0,1,1,1290,,1,
17861754426581673,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,16,"01/30/2026 04:03",https://www.instagram.com/stories/megaelectronicosparaguay/3821469152200152547,"Story do Instagram",,Total,1396,1266,7,0,4,0,1303,1,18,
17878928529377951,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡Excelente viernes! Hoy por el sector de Audisat",23,"01/30/2026 03:38",https://www.instagram.com/stories/megaelectronicosparaguay/3821456217704794115,"Story do Instagram",,Total,1569,1433,9,1,15,1,1454,2,,
17985507569780913,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,60,"01/29/2026 05:33",https://www.instagram.com/stories/megaelectronicosparaguay/3820789571621264950,"Story do Instagram",,Total,1585,1347,12,6,16,1,1318,,,
17847040515647888,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,51,"01/29/2026 05:30",https://www.instagram.com/stories/megaelectronicosparaguay/3820789048633459978,"Story do Instagram",,Total,1589,1384,9,1,7,1,1464,,,
17898415650380719,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Modo 14 de febrero ONN😉❤️",13,"01/29/2026 05:26",https://www.instagram.com/stories/megaelectronicosparaguay/3820785898660869708,"Story do Instagram",,Total,1600,1427,5,6,1,1,1472,,,
18090701591050587,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,22,"01/29/2026 04:52",https://www.instagram.com/stories/megaelectronicosparaguay/3820768584943010072,"Story do Instagram",,Total,1986,1813,4,6,1,1,1531,,30,
17903573268357949,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 82.000 Milk Facial de Limpieza Round Lab OBS: Valor sujeto a alteración",19,"01/29/2026 04:47",https://www.instagram.com/stories/megaelectronicosparaguay/3820766173713174766,"Story do Instagram",,Total,2025,1860,6,0,3,0,1555,,,
17849668455630601,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 90.000 Almohadillas Tónicas Numbuzin No.5",14,"01/29/2026 04:44",https://www.instagram.com/stories/megaelectronicosparaguay/3820764868764545318,"Story do Instagram",,Total,2096,1899,3,0,1,0,1582,,,
17887324296427531,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,27,"01/29/2026 04:40",https://www.instagram.com/stories/megaelectronicosparaguay/3820762975455700669,"Story do Instagram",,Total,2152,1943,4,0,3,0,1621,,5,
18110692291652143,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 101.000 Crema Facial Hidratante Missha Super Aqua  OBS: Valor sujeto a alteración",21,"01/29/2026 04:36",https://www.instagram.com/stories/megaelectronicosparaguay/3820760648799763150,"Story do Instagram",,Total,2219,2011,6,1,3,1,1687,,,
17874988134496151,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Cosméticos que me dan celos de indicar 😮‍💨",19,"01/29/2026 04:31",https://www.instagram.com/stories/megaelectronicosparaguay/3820758134532656256,"Story do Instagram",,Total,2491,2234,11,1,10,1,1794,,,
17874750066405723,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,41,"01/28/2026 04:49",https://www.instagram.com/stories/megaelectronicosparaguay/3820042644948547924,"Story do Instagram",,Total,1451,1220,8,1,6,0,1404,,30,
18172235794387486,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡La Tablet que todo Gamer debe tener! Black Shark GAMING BSG1 GS. 2.530.000 OBS: Valor sujeto a alteración",19,"01/28/2026 04:46",https://www.instagram.com/stories/megaelectronicosparaguay/3820040815326008616,"Story do Instagram",,Total,1408,1240,8,0,1,0,1365,,,
18105402382773796,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 303.000 Reloj Black Shark S3 Classic  OBS: Valor sujeto a alteración",14,"01/28/2026 04:37",https://www.instagram.com/stories/megaelectronicosparaguay/3820036247200499236,"Story do Instagram",,Total,1405,1249,7,1,3,0,1374,,,
18056942132361254,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 238.000 Reloj Black Shark S1 Pro  OBS: Valor sujeto a alteración",16,"01/28/2026 04:34",https://www.instagram.com/stories/megaelectronicosparaguay/3820034917656473271,"Story do Instagram",,Total,1444,1262,4,1,1,1,1392,,,
18055773839383156,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 4.257.000 Blackview Active 12 Pro de 256GB OBS: Valor sujeto a alteración",13,"01/28/2026 04:32",https://www.instagram.com/stories/megaelectronicosparaguay/3820034047556467298,"Story do Instagram",,Total,1470,1279,4,1,,0,1427,,,
17852052975592952,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Blackview Active 10 Pro de 256GB GS. 2.702.000 OBS: Valor sujeto a alteración",17,"01/28/2026 04:30",https://www.instagram.com/stories/megaelectronicosparaguay/3820033027241738050,"Story do Instagram",,Total,1556,1318,5,1,4,0,1517,,,
18105647422683303,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Tablet Blackview Active 8 Pro de 256GB OBS: Valor sujeto a alteración  GS. 2.153.000",14,"01/28/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3820032171100398812,"Story do Instagram",,Total,1634,1372,5,0,1,0,1554,1,,
17875355958397633,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Hoy les muestro productos Blackview y Black Shark  Con precios re accesibles",12,"01/28/2026 04:26",https://www.instagram.com/stories/megaelectronicosparaguay/3820031086612717081,"Story do Instagram",,Total,1817,1501,5,0,8,0,1655,,,
18190599130344551,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/27/2026 11:15",https://www.instagram.com/stories/megaelectronicosparaguay/3819511821560811727,"Story do Instagram",,Total,1310,1071,4,0,3,0,1273,,,
18252505117294834,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/27/2026 11:14",https://www.instagram.com/stories/megaelectronicosparaguay/3819511712114610639,"Story do Instagram",,Total,1320,1119,3,0,1,0,1303,,,
18502161592078075,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/27/2026 11:14",https://www.instagram.com/stories/megaelectronicosparaguay/3819511631474961426,"Story do Instagram",,Total,1377,1148,2,0,,0,1349,,,
17910830337302235,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,52,"01/27/2026 10:55",https://www.instagram.com/stories/megaelectronicosparaguay/3819495890570809078,"Story do Instagram",,Total,1512,1288,5,1,5,1,1366,,,
18105643513684139,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 410.000 Reloj Mibro Fit  OBS: Valor sujeto a alteración",16,"01/27/2026 05:01",https://www.instagram.com/stories/megaelectronicosparaguay/3819323746133535108,"Story do Instagram",,Total,1592,1436,5,0,3,0,1532,,,
18084176021272122,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,18,"01/27/2026 04:53",https://www.instagram.com/stories/megaelectronicosparaguay/3819319818847269617,"Story do Instagram",,Total,1641,1510,5,0,2,0,1591,,6,
18088903871318527,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 66.000 Auriculares Inalámbrico Mibro Earbuds 5  OBS: Valor sujeto a alteración",14,"01/27/2026 04:48",https://www.instagram.com/stories/megaelectronicosparaguay/3819317396376659898,"Story do Instagram",,Total,1678,1548,6,0,1,0,1615,,,
18082276223186358,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 312.000 Auriculares Inalámbricos Mibro Open-Ear Pro OBS: Valor sujeto a alteración",22,"01/27/2026 04:44",https://www.instagram.com/stories/megaelectronicosparaguay/3819315266098080566,"Story do Instagram",,Total,1730,1598,5,2,6,1,1669,,,
18117267967608545,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 483.000 Reloj Mibro GS Explorer  OBS: Valor sujeto a alteración",28,"01/27/2026 04:38",https://www.instagram.com/stories/megaelectronicosparaguay/3819312046768391454,"Story do Instagram",,Total,1827,1682,8,0,6,0,1732,,,
18078775679201083,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Opciones de Reloj y Auriculares top🔝",14,"01/27/2026 04:31",https://www.instagram.com/stories/megaelectronicosparaguay/3819308419911842517,"Story do Instagram",,Total,2153,1910,10,1,14,0,1925,,,
18083344136228916,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,13,"01/26/2026 04:21",https://www.instagram.com/stories/megaelectronicosparaguay/3818578754796569903,"Story do Instagram",,Total,2224,1983,5,0,14,0,1716,2,,
18066733379537907,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Como ingresar a nuestro apartamento de Promociones",48,"01/26/2026 04:18",https://www.instagram.com/stories/megaelectronicosparaguay/3818577976182742699,"Story do Instagram",,Total,2293,2074,8,2,8,0,1744,,,
18022628588796065,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,42,"01/26/2026 04:15",https://www.instagram.com/stories/megaelectronicosparaguay/3818576039798389619,"Story do Instagram",,Total,2315,2135,6,1,3,0,1748,,,
18087049240880228,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"01/26/2026 04:12",https://www.instagram.com/stories/megaelectronicosparaguay/3818574337171000913,"Story do Instagram",,Total,2379,2194,8,0,1,0,1592,,,
18064839473254249,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,10,"01/26/2026 04:10",https://www.instagram.com/stories/megaelectronicosparaguay/3818573376071436651,"Story do Instagram",,Total,2454,2253,7,1,4,0,1706,,,
18052910411441163,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,19,"01/26/2026 04:06",https://www.instagram.com/stories/megaelectronicosparaguay/3818571285454187030,"Story do Instagram",,Total,2594,2355,13,1,4,2,1788,1,,
18032733695716334,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,21,"01/26/2026 04:00",https://www.instagram.com/stories/megaelectronicosparaguay/3818568359516084817,"Story do Instagram",,Total,2907,2594,10,0,5,1,1992,3,,
17944902999099927,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/25/2026 05:01",https://www.instagram.com/stories/megaelectronicosparaguay/3817873941351923830,"Story do Instagram",,Total,2670,2313,3,0,15,0,1986,1,21,
18091080554100648,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/25/2026 04:59",https://www.instagram.com/stories/megaelectronicosparaguay/3817873234410373525,"Story do Instagram",,Total,2588,2382,3,0,2,0,1979,,,
18069226805568238,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/25/2026 04:59",https://www.instagram.com/stories/megaelectronicosparaguay/3817873195017461997,"Story do Instagram",,Total,2706,2470,3,0,2,0,2060,,,
18104603017774111,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/25/2026 04:59",https://www.instagram.com/stories/megaelectronicosparaguay/3817873168853420555,"Story do Instagram",,Total,2910,2566,3,0,,0,2170,,,
18119917558570917,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/25/2026 04:59",https://www.instagram.com/stories/megaelectronicosparaguay/3817873134921507040,"Story do Instagram",,Total,3121,2734,4,1,2,0,2250,,,
18071589827620965,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,34,"01/25/2026 04:58",https://www.instagram.com/stories/megaelectronicosparaguay/3817872621102476032,"Story do Instagram",,Total,3494,3006,7,5,12,0,2507,1,,
17881466394450464,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",@antolesmaa,11,"01/24/2026 06:04",https://www.instagram.com/stories/megaelectronicosparaguay/3817181085800918003,"Story do Instagram",,Total,2389,1917,8,2,12,1,1517,,,
17982727370951506,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","@eraldo_silverio  Probando el mejor drink ☀️😎🍹 (Sin alcohol para los fitness😉) @antolesmaa @megaeletronicosoficialpy",12,"01/24/2026 05:31",https://www.instagram.com/stories/megaelectronicosparaguay/3817164651494399598,"Story do Instagram",,Total,6877,5749,3,5,1,0,1403,,,13
18076080053603340,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/24/2026 05:23",https://www.instagram.com/stories/megaelectronicosparaguay/3817160286171865274,"Story do Instagram",,Total,1642,1440,4,0,4,0,1569,,,1
18087814678869311,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/24/2026 05:04",https://www.instagram.com/stories/megaelectronicosparaguay/3817151078777003009,"Story do Instagram",,Total,1544,1441,3,0,,0,1514,,,
18107861734600347,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/24/2026 05:04",https://www.instagram.com/stories/megaelectronicosparaguay/3817151077007005077,"Story do Instagram",,Total,1599,1485,3,0,,0,1554,,,
18018244844635889,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/24/2026 04:30",https://www.instagram.com/stories/megaelectronicosparaguay/3817133972694037022,"Story do Instagram",,Total,1693,1518,4,2,,0,1635,,,
17966013468008866,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"01/24/2026 04:30",https://www.instagram.com/stories/megaelectronicosparaguay/3817133940423024461,"Story do Instagram",,Total,1875,1650,5,0,4,0,1758,1,,
