"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Toques em figurinhas","Cliques no link"
18104347087607144,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,13,"09/25/2025 08:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3729513433000924017,"Story do Instagram",,Total,7975,6628,42,2,19,2,5763,,
18141193333425496,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,6,"09/25/2025 05:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3729440072510071185,"Story do Instagram",,Total,7224,6082,30,2,21,5,4885,,
17874252519328990,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X10  U$ 15.90 - R$ 86.50  Esses preços podem sofrer alterações sem aviso prévio",14,"09/25/2025 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3729433254979293263,"Story do Instagram",,Total,5498,4980,30,12,8,2,5111,,
18000643250817343,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 9.90 - R$ 53.86 Speaker Audisat X5 Power  Esses preços podem sofrer alterações sem aviso prévio",11,"09/25/2025 05:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3729431868996669905,"Story do Instagram",,Total,5574,5102,26,10,2,2,5181,,
18067581230208729,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X5 Play  U$ 8.90 - R$ 48.42 Esses preços podem sofrer alterações sem aviso prévio",16,"09/25/2025 05:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3729430663033591148,"Story do Instagram",,Total,5707,5213,31,9,5,1,5301,1,
18079340998955615,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"09/25/2025 05:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3729429111719964888,"Story do Instagram",,Total,7532,6508,30,2,6,1,5642,,
17918396139169031,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esses preços podem sofrer alterações sem aviso prévio  Fone de Ouvido Sem Fio QCY AilyBuds E10 BH24QT35A com ENC - Branco Antes
U$ 16.00 - R$ 87.20 Agora
U$ 11.90 - R$ 64.86",7,"09/19/2025 05:56",https://www.instagram.com/stories/megaeletronicosoficialpy/3725100363675721070,"Story do Instagram",,Total,5726,4915,22,0,8,0,5015,,
18096871843634231,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esses preços podem sofrer alterações sem aviso prévio  Relógio Amazfit Bip 5 A2215 com GPS Bluetooth - Pastel Pink  Antes
U$ 46.00 - R$ 250.70 Agora 
 U$ 40.90 - R$ 222.91",15,"09/19/2025 06:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3725102534773303328,"Story do Instagram",,Total,5528,4857,22,0,3,0,5113,1,
17930212718982663,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esses preços podem sofrer alterações sem aviso prévio  Fone de Ouvido Sem Fio QCY T1C In2012 - Branco Agora
U$ 7.90 - R$ 43.06 Antes 
U$ 10.50 - R$ 57.23",7,"09/19/2025 06:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3725103768418740592,"Story do Instagram",,Total,5331,4724,23,0,9,0,4861,,
18328496674235082,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/19/2025 06:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3725128500216189879,"Story do Instagram",,Total,5421,4837,25,0,3,0,5116,,13
18045043319652358,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/19/2025 06:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3725128556445021036,"Story do Instagram",,Total,5350,4714,27,0,5,0,5038,,12
17978446886868007,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/19/2025 06:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3725128619770588369,"Story do Instagram",,Total,5371,4514,34,0,38,0,5107,4,14
18167478292323255,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,60,"09/19/2025 17:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3725436303929259948,"Story do Instagram",,Total,6670,5896,20,0,21,0,6315,1,
18174668782350758,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/20/2025 06:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3725838957709173708,"Story do Instagram",,Total,8310,7026,34,0,16,0,7850,,
18068194010464192,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esses preços podem sofrer alterações sem aviso prévio  Controle Sem Fio GameSir Nova Lite T4N para PC Steam Nintendo Smartphone + Case
 U$ 22.00
R$ 119.68",0,"09/20/2025 06:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3725841347556493672,"Story do Instagram",,Total,7909,6622,19,0,7,0,7660,,
18064946819355881,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esses preços podem sofrer alterações sem aviso prévio  Celular itel A50 A667LP Dual SIM de 256GB 4GB RAM de 6.6"" 8MP 5MP - Shimmer Gold U$ 68.90
R$ 374.82",0,"09/20/2025 06:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3725843075769170554,"Story do Instagram",,Total,8582,6522,28,0,4,0,8090,,
18089673745833151,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esses preços podem sofrer alterações sem aviso prévio  Copo Térmico Stanley Quencher H2.0 Flowstate Tumbler de 887 ml - Pomelo U$ 49.00
R$ 266.56",0,"09/20/2025 06:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3725844204078868879,"Story do Instagram",,Total,8853,6442,23,0,13,0,8595,,
18056884112169283,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esses preços podem sofrer alterações sem aviso prévio  U$ 13.00
R$ 70.72 Reloj itel Fit 020 ISW-020 con Bluetooth - Rosa + Pulsera",0,"09/20/2025 07:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3725873909976893411,"Story do Instagram",,Total,9188,7271,20,0,10,0,8720,,
18039762725443730,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","IPHONE 17 🔥 Oficialmente CHEGARAM‼️ @megaelectronicosparaguay",20,"09/20/2025 09:12",https://www.instagram.com/stories/megaeletronicosoficialpy/3725923688673011556,"Story do Instagram",,Total,15176,11681,91,0,36,0,9999,8,
18079215499954856,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/20/2025 09:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3725932054724054554,"Story do Instagram",,Total,11383,9074,61,0,10,0,10495,,8
18341965036207922,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/20/2025 09:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3725932927424512237,"Story do Instagram",,Total,10481,8816,34,21,18,3,9930,,2
18387535660125250,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/20/2025 09:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3725932966792222834,"Story do Instagram",,Total,10047,8637,38,0,47,0,8868,,29
17908734084226934,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,26,"09/20/2025 12:12",https://www.instagram.com/stories/megaeletronicosoficialpy/3726014493609682474,"Story do Instagram",,Total,10021,8634,32,0,95,0,9355,5,
18019904402769399,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,23,"09/21/2025 08:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3726622286276531049,"Story do Instagram",,Total,10369,8783,33,0,113,0,9276,3,
18093313630690283,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Estão ansiosos? 👀",15,"09/22/2025 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3727259203158536795,"Story do Instagram",,Total,10094,8368,64,16,76,3,8981,3,
18173605414348842,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Estão ainda mais leves e resistentes!",16,"09/22/2025 07:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3727328696207525861,"Story do Instagram",,Total,9525,7775,71,12,35,3,8305,1,
17918611014174435,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","As cores que estão dando o que falar 👀",0,"09/22/2025 07:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3727331206951468826,"Story do Instagram",,Total,9333,7560,35,5,20,1,8719,,
17954041818006902,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,19,"09/22/2025 07:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3727334143224307291,"Story do Instagram",,Total,9052,7365,69,5,13,1,8320,,
17894793972320325,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O iPhone mais fino que vocês já viram 🤯",26,"09/22/2025 07:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3727336715146324103,"Story do Instagram",,Total,8532,7350,53,4,7,1,7924,,
17913782910083743,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Leve e resistente 🤩",18,"09/22/2025 08:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3727339017005499419,"Story do Instagram",,Total,8180,7252,42,4,17,0,7539,,
18532119115000113,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Te entendemos 😍😍@guiadecomprasparaguai  A reação da Ju ao ver o novo iPhone 17",23,"09/22/2025 09:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3727369737589619658,"Story do Instagram",,Total,14033,11502,46,2,8,0,7109,,48
18049804226311142,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,10,"09/22/2025 09:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3727370547509680180,"Story do Instagram",,Total,7677,6716,35,3,15,2,7232,,36
18041157767433986,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,12,"09/22/2025 10:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3727413698131731748,"Story do Instagram",,Total,7604,6534,46,8,7,3,6390,,
18126402694472215,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,11,"09/22/2025 10:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3727414952631312860,"Story do Instagram",,Total,7439,6382,42,2,12,0,6231,,
18161152960342037,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,10,"09/22/2025 11:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3727436885494044530,"Story do Instagram",,Total,7204,6257,43,0,11,2,6130,,
17998839338668735,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/22/2025 12:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3727475994929337618,"Story do Instagram",,Total,7476,6323,29,7,4,2,7043,1,
17980814897880926,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/22/2025 12:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3727476025824591774,"Story do Instagram",,Total,7395,6198,24,1,1,0,7039,,
18087310369863856,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/22/2025 12:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3727476069403445879,"Story do Instagram",,Total,7381,6122,27,6,1,0,6909,,
17966010764962143,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/22/2025 12:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3727476092396606374,"Story do Instagram",,Total,7134,6021,21,0,13,0,6835,,
18094329619674052,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","É AMANHÃ!!! 😍",28,"09/22/2025 15:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3727556232963149475,"Story do Instagram",,Total,6878,6052,36,6,11,1,6447,,
17876772057304424,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/22/2025 16:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3727588136156361339,"Story do Instagram",,Total,6844,6101,38,2,3,2,6480,,136
18204328762309903,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/22/2025 16:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3727588462942953307,"Story do Instagram",,Total,6806,5996,31,3,13,3,6495,,91
18018998792774977,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/22/2025 16:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3727588752526141967,"Story do Instagram",,Total,6791,5700,35,4,50,2,6325,1,58
17864676006394674,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,28,"09/22/2025 17:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3727624881690118694,"Story do Instagram",,Total,7168,5929,50,3,63,4,6786,1,
18071651813134388,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Chegou o celular mais esperado do ano 🤩 @aragarciaaq 
@yascesco",22,"09/23/2025 05:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3727999899117150678,"Story do Instagram",,Total,12286,9781,53,15,40,8,7981,1,
17985049259895968,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@megaelectronicosparaguay,25,"09/23/2025 06:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3728004776597754241,"Story do Instagram",,Total,11570,9064,56,28,26,9,7602,,
18379325998179285,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/23/2025 06:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3728014909734208376,"Story do Instagram",,Total,8758,7291,38,0,15,4,8539,,4
17962762439994366,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/23/2025 06:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3728016264116948566,"Story do Instagram",,Total,8255,7175,37,1,19,7,8065,,6
18055198568545395,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","VEM PRA MEGA! 🔥",39,"09/23/2025 06:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3728030009060862695,"Story do Instagram",,Total,10299,8654,50,10,22,4,7218,1,
17938472937072941,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esperamos vocês até as 16:30 hs 🤩",33,"09/23/2025 07:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3728034989201272113,"Story do Instagram",,Total,9998,8572,34,0,13,4,7669,,
18093194821686057,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Já garantiram o de vocês? 👀",38,"09/23/2025 07:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3728037294935966457,"Story do Instagram",,Total,9866,8492,47,9,23,4,7348,,
18067609687998194,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Amamos nossos clientes fiéis! 
 Obrigada por sempre confiar na gente 💙",16,"09/23/2025 07:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3728043953007749933,"Story do Instagram",,Total,7809,6899,46,1,141,11,7254,3,
17982665831906142,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Máscara capilar Elizavecca Coating Protein  U$ 13.50 - R$ 73.17",15,"09/24/2025 06:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3728741685133433446,"Story do Instagram",,Total,6312,5418,21,9,31,2,5795,2,
18079840510825248,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Óleo facial de Limpeza Anua Heartleaf Pore U$ 29.00 - R$ 157.18",16,"09/24/2025 06:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3728745723283456252,"Story do Instagram",,Total,5502,4645,21,11,8,1,5293,,
17857606104454762,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/24/2025 06:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3728753519504777280,"Story do Instagram",,Total,5252,4434,29,13,9,0,4942,,8
18009904709792344,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/24/2025 06:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3728753573351241031,"Story do Instagram",,Total,5108,4340,18,6,1,0,4901,,3
18125986900481453,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/24/2025 06:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3728753636106385500,"Story do Instagram",,Total,4909,4251,19,1,5,1,4719,,2
18054100439226494,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/24/2025 06:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3728753687369211093,"Story do Instagram",,Total,5005,4196,14,13,4,0,4721,1,8
17971285202790052,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,29,"09/24/2025 06:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3728753995398882692,"Story do Instagram",,Total,5147,4173,20,6,3,0,4898,,
18059540987527120,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Já passaram por aqui hoje? 👀 Esperamos vocês com muitas novidades!",26,"09/24/2025 07:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3728764017830858420,"Story do Instagram",,Total,4964,4127,16,0,13,0,4828,1,
18038193056692370,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/24/2025 07:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3728786283646013007,"Story do Instagram",,Total,4919,4127,18,2,7,2,4621,,8
17857698825457230,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"09/24/2025 07:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3728786314776091252,"Story do Instagram",,Total,4823,3975,18,1,44,0,4486,,5
