"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,"Visitas ao perfil",Respostas,"Toques em figurinhas",Navegação,"Cliques no link"
18116484472731243,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom dia pessoal !! Sábado incrível hoje 🥰✨",19,"04/04/2026 04:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3867845036872941804,"Story do Instagram",,Total,6832,6200,38,4,2,50,6,,6190,
18577801048010224,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/03/2026 04:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3867105452882459993,"Story do Instagram",,Total,9843,8022,9,3,2,71,4,,8699,
18079269674567236,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 12:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3866638845974463085,"Story do Instagram",,Total,4731,3920,9,6,,30,1,8,4358,
18159351013381535,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 12:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3866638764051286541,"Story do Instagram",,Total,4410,4010,8,11,1,5,3,5,4127,
17876129187560664,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 12:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3866638664101020898,"Story do Instagram",,Total,4348,4046,8,1,,,0,4,4109,
18113835076796007,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 12:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3866638636636736869,"Story do Instagram",,Total,4435,4075,6,1,,5,1,6,4131,
18088544225227736,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 12:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3866638571910255368,"Story do Instagram",,Total,4605,4173,6,3,,4,1,2,4251,
17996242790920442,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 12:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3866638534673188497,"Story do Instagram",,Total,4844,4283,21,17,,6,0,5,4421,
18083038118076011,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 11:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3866606423073989638,"Story do Instagram",,Total,4565,4046,10,7,,6,2,9,4229,
18128293645568142,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 11:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3866606387892174304,"Story do Instagram",,Total,4796,4053,13,4,,,1,4,4564,
18108143953876334,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 11:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3866606289846113526,"Story do Instagram",,Total,4956,4112,6,0,,4,0,2,4587,
18111401566805574,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 11:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3866606268035746192,"Story do Instagram",,Total,4672,4112,6,8,2,3,0,4,4448,
18116049064583145,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/02/2026 11:42",https://www.instagram.com/stories/megaeletronicosoficialpy/3866605718036657883,"Story do Instagram",,Total,4682,4203,11,1,,3,0,19,4529,
17848456137675447,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"04/02/2026 10:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3866563835998622010,"Story do Instagram",,Total,4375,4003,11,5,,4,0,,4265,
17926425576088496,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"04/02/2026 10:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3866563116985827853,"Story do Instagram",,Total,4502,4097,12,2,,5,0,,4382,
17931892398248649,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"04/02/2026 10:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3866562347146499871,"Story do Instagram",,Total,4594,4120,19,3,,6,0,,4453,
18086268539521338,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,14,"04/02/2026 10:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3866562233061432409,"Story do Instagram",,Total,5179,4451,11,3,1,4,0,,4582,
18074315759540667,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🤩✨ Sábado te esperamos 
Das 06:00 até as 15:00",13,"04/02/2026 07:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3866464422605189896,"Story do Instagram",,Total,4696,4097,13,5,,10,3,,4401,
18050932655717517,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@celimax.global,10,"04/02/2026 06:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3866452482218599251,"Story do Instagram",,Total,4615,4112,7,1,1,5,0,10,4441,19
18079061714627717,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@celimax.global,13,"04/02/2026 06:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3866450283665154990,"Story do Instagram",,Total,4679,4227,11,2,,2,0,,4338,36
17854064211690624,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@celimax.global,39,"04/02/2026 06:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3866441256549861266,"Story do Instagram",,Total,4681,4267,8,0,,3,0,3,4588,11
18119986165539864,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 07:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3859232007621047664,"Story do Instagram",,Total,5734,4744,14,9,,3,0,2,5505,
18339793873208200,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 07:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3859231969125716692,"Story do Instagram",,Total,5902,4837,14,2,,3,0,2,5578,
17890775544450119,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@celimax.global,18,"04/02/2026 06:12",https://www.instagram.com/stories/megaeletronicosoficialpy/3866439781304041833,"Story do Instagram",,Total,5296,4578,9,5,,2,1,2,4658,14
17976611699846601,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/02/2026 05:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3866407017464796312,"Story do Instagram",,Total,5503,4607,9,1,,6,0,,5046,
17938654377199842,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/02/2026 05:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3866405023408845804,"Story do Instagram",,Total,5865,4645,12,4,,3,3,,5391,
18081696935090169,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/02/2026 05:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3866404801152638264,"Story do Instagram",,Total,5714,4505,10,4,,4,0,,5605,
17919219795312607,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/02/2026 05:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3866404161798101844,"Story do Instagram",,Total,5712,4578,11,12,,2,1,,5614,
18457655503101123,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/02/2026 05:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3866403959431324449,"Story do Instagram",,Total,5591,4764,11,2,1,5,0,,5449,
17935977594197767,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom dia pessoal!! 
A promoção já começou e tá simplesmente imperdível!",24,"04/02/2026 04:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3866400888580065842,"Story do Instagram",,Total,5740,5114,23,0,2,22,4,,5350,
18322246978267236,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/01/2026 16:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3866012282748666116,"Story do Instagram",,Total,5055,4307,16,6,2,31,1,6,4815,
18397765114151642,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/01/2026 16:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3866010733968386442,"Story do Instagram",,Total,4962,4391,12,6,,10,3,18,4608,
18101609407757784,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/01/2026 16:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3866010690523815946,"Story do Instagram",,Total,4941,4460,8,1,1,3,1,9,4207,
17884104087472561,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/01/2026 16:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3866010649545435493,"Story do Instagram",,Total,5053,4588,9,5,1,1,1,10,4082,
18093863153114446,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/01/2026 15:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3866010575088174019,"Story do Instagram",,Total,5314,4802,12,5,,12,0,2,4570,
17933492322211817,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Distribuidor oficial da @celimax.global  Aqui você encontra a linha completa da marca Celimax  Produtos 100% originais e com o melhor preço do Paraguai 🤩",12,"04/01/2026 12:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3865900420275122692,"Story do Instagram",,Total,5018,4283,12,0,,20,2,4,4760,
18058620731446630,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sérum Facial Celimax The Vita A Retinol Shot Tightening U$ 19.00-R$ 100.70 Valor sujeito a alteração  Distribuidor oficial da @celimax.global",18,"04/01/2026 09:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3865819227509354085,"Story do Instagram",,Total,4967,4315,10,16,,10,1,4,4641,23
17944709535149421,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Distribuidor oficial da @celimax.global  Creme Facial Hidratante Celimax Dual Barrier Skin Wearable U$ 28.00-R$ 148.40 Valor sujeito a alteração",13,"04/01/2026 09:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3865817220794880146,"Story do Instagram",,Total,4820,4382,8,1,,2,0,,4668,5
18084568202459954,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Distribuidor oficial da @celimax.global  Sérum Facial Celimax Pore + Dark Spot Brightening U$ 25.00-R$ 132.50 Valor sujeito a alteração",17,"04/01/2026 09:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3865814003990244721,"Story do Instagram",,Total,4919,4425,8,2,,5,0,,4731,3
18085961534350672,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Distribuidor oficial da @celimax.global  Tônico Facial Celimax The Real Noni Moisture Balancing de U$ 24.00-R$ 127.20 Valor sujeito a alteração",19,"04/01/2026 09:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3865811275352217383,"Story do Instagram",,Total,5005,4496,10,1,,2,1,,4825,4
18100226567064625,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Limpador Facial Celimax Ji Woo Gae Cica BHA Acne Foam Cleansing de U$ 23.00-R$ 121.90 Valor sujeito a alteração  Distribuidor oficial da @celimax.global",17,"04/01/2026 09:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3865807787981347011,"Story do Instagram",,Total,5154,4578,12,2,,6,0,,4908,6
17985901781967903,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Somos Distribuidores oficiais da marca @celimax.global 
Hoje vou te mostrar 5 produtos incríveis que estão fazendo sucesso por aqui✨❤️",14,"04/01/2026 09:09",https://www.instagram.com/stories/megaeletronicosoficialpy/3865804216875431089,"Story do Instagram",,Total,5478,4694,11,6,1,8,0,4,5043,
17980531131003286,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/01/2026 06:56",https://www.instagram.com/stories/megaeletronicosoficialpy/3865736986821261005,"Story do Instagram",,Total,5787,4551,13,2,,18,3,80,5490,
18571361575041797,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/01/2026 04:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3865668577202904148,"Story do Instagram",,Total,5663,4505,5,7,,11,0,,5545,
18063445229359381,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/01/2026 04:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3865668229075690770,"Story do Instagram",,Total,5809,4616,10,4,,3,1,,5722,
18106270405887110,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/01/2026 04:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3865668031859522712,"Story do Instagram",,Total,6236,4694,7,7,,,0,,6077,
18197906056342863,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"04/01/2026 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3865667735875826952,"Story do Instagram",,Total,6369,4734,12,11,,7,2,,6130,
18157542652450571,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fica comigo hoje porque vou mostrar os produtos da Mega Páscoa 
Com preços que chegam até 80% de desconto 😍🔥",18,"04/01/2026 04:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3865667564303624199,"Story do Instagram",,Total,6280,4891,26,1,2,13,4,,5726,
18091949222333287,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"04/01/2026 03:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3865645678173115390,"Story do Instagram",,Total,6695,5451,11,7,1,19,0,,5784,
18062148026678400,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/31/2026 13:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3865203784632826544,"Story do Instagram",,Total,5508,4588,11,5,,23,0,21,4738,
18117530176560591,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/31/2026 13:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3865203671931840915,"Story do Instagram",,Total,5393,4694,17,5,2,9,0,5,4411,
18459011008100148,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/31/2026 13:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3865203642429094120,"Story do Instagram",,Total,5631,4724,16,5,1,6,1,8,4674,
18048959471737772,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/31/2026 13:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3865203605317900413,"Story do Instagram",,Total,5751,4913,14,7,1,8,2,,4545,
17882254950501898,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/31/2026 11:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3865162119683552485,"Story do Instagram",,Total,5151,4619,15,1,1,11,2,4,4956,
17895684003283649,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/31/2026 11:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3865162064285167809,"Story do Instagram",,Total,5361,4790,30,11,2,8,2,4,4963,
17872573959570964,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,24,"03/31/2026 09:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3865081708366875957,"Story do Instagram",,Total,5058,4536,13,5,,11,0,,4927,
18573469768060404,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 15.90-R$ 84.75 Valor sujeito a alteração  Perfume Unissex Hamidi Amiri Al Qaiser  Distribuidor oficial da @hamidi_oud_and_perfumes",22,"03/31/2026 09:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3865081657557097827,"Story do Instagram",,Total,5226,4613,14,7,,4,0,2,5061,16
17883762753493067,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Feminino Armaf Club de Nuit Intense Woman U$ 20.00-R$ 107.40 Valor sujeito a alteração  Distribuidor oficial da @armaf_official",27,"03/31/2026 09:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3865081508290188231,"Story do Instagram",,Total,5274,4674,17,8,1,3,0,8,5061,18
17965038345027968,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Masculino Armaf Odyssey Aoud U$ 14.00-R$ 75.18 Valor sujeito a alteração  Distribuidor oficial da @armaf_official",22,"03/31/2026 08:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3865070173972146945,"Story do Instagram",,Total,5202,4683,13,7,,2,0,3,5010,3
17876047227434669,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Masculino Risala Elite Hikmah Of Life Intense U$ 12.90-R$ 69.27 Valor sujeito a alteração  Distribuidor oficial da @risala_fragrances",26,"03/31/2026 08:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3865070076144239757,"Story do Instagram",,Total,5367,4758,15,4,,7,0,,5155,11
18138398902507660,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Distribuidor oficial da @risala_fragrances  Perfume Feminino Risala Elite Kefi Latte U$ 9.90-R$ 53.16 Valor sujeito a alteração",23,"03/31/2026 08:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3865059537141738248,"Story do Instagram",,Total,5751,4866,19,13,,5,1,10,5380,11
18135644728524387,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Somos distribuidores oficiais dessas marcas 🤩",13,"03/31/2026 08:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3865056002844990198,"Story do Instagram",,Total,5793,5013,26,8,1,19,1,,5074,
18308366125278854,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/31/2026 05:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3864981811721930912,"Story do Instagram",,Total,5357,4861,15,0,,10,1,,5251,
18090083978178787,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🐰 Você tem até dia 05 para aproveitar até 80% OFF 🐰",24,"03/31/2026 05:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3864969696483264273,"Story do Instagram",,Total,5543,5020,22,8,1,9,1,,5299,
18098306873086538,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Feliz Terça-feira 🤩 Te esperamos até as 16:30",30,"03/31/2026 04:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3864948969785373774,"Story do Instagram",,Total,6212,5256,16,2,1,32,1,7,5944,
18097887979819177,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/31/2026 03:21",https://www.instagram.com/stories/megaeletronicosoficialpy/3864903966471514375,"Story do Instagram",,Total,11088,8647,8,7,1,31,0,,5983,
17896839009275261,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🕘 Quinta e sexta: 09h às 16h30
🕘 Sábado: 09h às 15h
 Venham conhecer a FOCUSKIN!",23,"03/30/2026 09:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3864370423622894818,"Story do Instagram",,Total,5628,4569,18,13,,33,7,,4936,
17998817306920440,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Chega de dúvidas: aqui é 100% original e com qualidade premium ✨",16,"03/30/2026 08:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3864319955223774860,"Story do Instagram",,Total,4868,4180,21,3,1,11,3,,4554,
18365303107206345,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,26,"03/30/2026 07:53",https://www.instagram.com/stories/megaeletronicosoficialpy/3864316435338713293,"Story do Instagram",,Total,4888,4267,20,16,,10,0,,4519,
18178092409375954,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 11.00-R$ 58.96 Valor sujeito a alteração  Máscara Capilar Elizavecca CER-100 Collagen Coating Protein Ion Injection",18,"03/30/2026 07:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3864314298567302687,"Story do Instagram",,Total,4979,4324,21,0,,,0,,4671,5
18089357411231018,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 11.00-R$ 58.96 Valor sujeito a alteração  Máscara Capilar Elizavecca CER-100 Collagen Ceramide Coating Protein Treatment",16,"03/30/2026 07:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3864309288034979576,"Story do Instagram",,Total,5270,4365,23,17,,8,1,,4839,9
18074520374561562,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","@celimax.global ✨ ✨",17,"03/30/2026 07:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3864301347152176125,"Story do Instagram",,Total,5467,4425,16,27,,5,1,37,4816,
17865284484527341,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sérum Facial Celimax The Vita A Retinal U$ 23.00-R$ 123.28 Valor sujeito a alteração  @celimax.global",10,"03/30/2026 07:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3864297677505254900,"Story do Instagram",,Total,5568,4541,28,23,,7,1,2,4913,19
18005267960715078,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","@numbuzin_global ✨ ✨",19,"03/30/2026 06:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3864284494119899341,"Story do Instagram",,Total,5609,4597,18,35,1,8,1,21,4923,
17857070703594014,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Creme para Contorno de Olhos Numbuzin U$ 22.50-R$ 120.60 Valor sujeito a alteração  @numbuzin_global",23,"03/30/2026 06:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3864279609156695078,"Story do Instagram",,Total,5512,4694,20,21,2,5,0,17,5155,15
18010215521845040,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@skin1004official,17,"03/30/2026 06:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3864276116660410823,"Story do Instagram",,Total,5386,4806,15,0,1,4,0,14,5216,
18091972187272891,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sérum Facial SKIN1004 Madagascar Centella U$ 22.00-R$ 117.92 Valor sujeito a alteração  @skin1004official",16,"03/30/2026 06:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3864275132886364204,"Story do Instagram",,Total,5606,4946,17,6,,5,0,2,5315,12
17962155756060930,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","@skin1004official ✨ ✨",20,"03/30/2026 06:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3864266402778166061,"Story do Instagram",,Total,7011,6054,21,12,1,5,1,14,5499,
17891625639449537,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Kit Cuidado Facial SKIN1004 Madagascar Centella U$ 34.00-R$ 182.24 Valor sujeito a alteração  @skin1004official",20,"03/30/2026 06:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3864265930633751500,"Story do Instagram",,Total,5860,5267,24,14,,8,2,10,5449,19
18318692611266717,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Produtos que sua pele vai amar desde o primeiro uso 💫 Acompanhe comigo!",11,"03/30/2026 06:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3864263059867534752,"Story do Instagram",,Total,5931,5380,34,5,,8,2,,5335,
18072239222235776,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Começando o dia com tudo por aqui ✨ vem conferir o que preparamos pra você!",31,"03/30/2026 05:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3864241258915542676,"Story do Instagram",,Total,6950,6009,35,29,3,51,2,9,6433,
18092789215882104,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/28/2026 09:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3862917331840745117,"Story do Instagram",,Total,4286,4009,11,8,,17,0,4,4106,
18088638001954530,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Pele saudável, leve e radiante com a linha completa da SKIN1004 🤩🤩",20,"03/28/2026 08:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3862895284045570835,"Story do Instagram",,Total,3921,3777,13,1,,6,0,,3811,
17879970570518139,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Se sua pele pudesse escolher ela escolheria SKIN1004 ✨✨",16,"03/28/2026 08:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3862894352062851115,"Story do Instagram",,Total,4027,3843,16,1,1,2,0,,3871,
18113013793766164,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Aqui é confiança de verdade🤩 SKIN1004 100% original e nós somos distribuidores oficiais da marca",24,"03/28/2026 08:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3862892525476981374,"Story do Instagram",,Total,4156,3906,16,7,,2,0,,3957,
18197724775354694,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Avaliação completamente gratuita e profissional… o que você está esperando? ✨ Nossos clientes já estão experimentando a máquina 😍 ✨",14,"03/28/2026 08:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3862874149534946547,"Story do Instagram",,Total,4211,3907,11,2,,1,0,,3991,
